Id,LotArea,Street,LotConfig,OverallQual,OverallCond,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,YrSold,SalePrice
1091,14778,Pave,CulDSac,6,7,1954,2006,1296,1640,0,1640,1,0,3,1,7,1,Detchd,1993,2,924,2008,224000
1092,8724,Pave,Inside,5,5,1968,1968,894,894,0,894,1,0,3,1,5,1,Attchd,1968,2,450,2007,129000
1093,12900,Pave,Inside,4,4,1969,1969,1198,1258,0,1258,0,2,0,2,6,0,CarPort,1969,2,400,2008,108959
1094,16157,Pave,FR2,5,7,1978,1978,1360,1432,0,1432,1,1,2,1,5,1,Attchd,1978,2,588,2007,194000
1095,9541,Pave,Inside,7,5,2009,2009,1502,1502,0,1502,2,0,3,1,7,0,Attchd,2009,2,644,2009,233170
1096,10475,Pave,Corner,8,5,2008,2008,1694,1694,0,1694,2,0,3,1,7,0,Attchd,2008,3,776,2010,245350
1097,10852,Pave,Inside,6,5,2000,2000,959,959,712,1671,2,1,3,1,7,1,Attchd,2000,2,472,2006,173000
1098,13728,Pave,Corner,6,7,1935,1986,1127,1236,872,2108,2,0,4,1,7,2,Basment,1935,2,540,2008,235000
1099,35760,Pave,CulDSac,10,5,1995,1996,1930,1831,1796,3627,3,1,4,1,10,1,Attchd,1995,3,807,2006,625000
1100,9880,Pave,Inside,6,6,1977,1977,1096,1118,0,1118,1,0,3,1,6,1,Attchd,1977,1,358,2008,171000
1101,9120,Pave,Inside,6,6,1958,1958,1261,1261,0,1261,1,0,3,1,6,1,Attchd,1958,2,433,2008,163000
1102,4017,Pave,Inside,7,5,2006,2007,625,625,625,1250,2,1,2,1,5,0,Detchd,2006,2,625,2008,171900
1103,18030,Pave,Inside,5,6,1946,1994,1598,1636,971,3086,3,0,3,1,12,1,NA,NA,0,0,2007,200500
1104,16560,Pave,Inside,6,8,1932,1950,952,1170,1175,2345,2,1,4,1,9,1,Detchd,1932,2,360,2006,239000
1105,10678,Pave,Inside,8,5,1992,2000,1683,2129,743,2872,2,1,4,1,9,1,Attchd,1992,2,541,2007,285000
1106,6951,Pave,CulDSac,5,5,1984,1985,876,923,0,923,1,0,3,1,5,0,Attchd,1984,1,264,2008,119500
1107,3950,Pave,Inside,6,8,1926,2004,818,818,406,1224,1,0,3,1,5,0,Detchd,1926,1,210,2009,115000
1108,7681,Pave,FR2,5,6,1921,1950,731,820,523,1343,1,1,3,1,7,1,Detchd,1921,1,186,2009,154900
1109,8335,Pave,Corner,5,5,1954,1954,0,1124,0,1124,1,0,3,1,5,1,NA,NA,0,0,2006,93000
1110,11170,Pave,Corner,7,5,1990,1991,1216,1298,1216,2514,2,1,4,1,8,0,Attchd,1990,2,693,2006,250000
1111,5587,Pave,Inside,8,5,2008,2008,1600,1652,0,1652,2,0,2,1,5,1,Attchd,2008,2,482,2008,392500
1112,9738,Pave,Inside,5,7,1924,1950,784,949,272,1221,1,0,4,1,7,0,Attchd,1965,1,392,2006,104900
1113,10615,Pave,Corner,3,5,1900,1970,978,1014,685,1699,2,0,3,2,7,0,CarPort,1920,2,420,2009,95000
1114,12461,Pave,Corner,8,5,1994,1995,1624,1624,0,1624,2,0,2,1,5,1,Attchd,1994,3,757,2006,262000
1115,8935,Pave,Inside,7,5,2002,2002,831,831,829,1660,2,1,3,1,7,0,Attchd,2002,2,493,2009,195000
1116,7500,Pave,Inside,7,5,1999,1999,994,1028,776,1804,2,1,3,1,7,1,Attchd,1999,2,442,2010,189000
1117,32463,Pave,Inside,4,4,1961,1975,1249,1622,0,1622,1,0,3,1,7,1,2Types,1975,4,1356,2007,168000
1118,9750,Pave,Inside,7,5,2000,2001,1630,1630,0,1630,2,0,3,1,6,1,Attchd,2000,2,451,2009,213000
1119,10140,Pave,Inside,5,6,1975,1975,1056,1074,0,1074,1,1,3,1,6,0,Attchd,1975,2,495,2006,153500
1120,14684,Pave,CulDSac,7,7,1990,1991,2158,2196,0,2196,2,0,3,1,7,1,Attchd,1990,3,701,2009,271900
1121,8900,Pave,Inside,4,4,1966,1966,1056,1056,0,1056,1,0,2,1,5,0,Detchd,1966,1,384,2006,107000
1122,9135,Pave,Inside,6,5,2003,2003,1682,1700,0,1700,2,0,3,1,7,0,Attchd,2003,2,544,2006,200000
1123,10182,Pave,CulDSac,8,5,2006,2006,1660,1660,0,1660,2,0,3,1,8,1,Attchd,2006,2,500,2006,290000
1124,11218,Pave,Inside,6,5,1992,1992,1055,1055,790,1845,2,1,3,1,8,1,Attchd,1992,2,462,2010,189000
1125,12134,Pave,Inside,8,7,1988,2005,559,1080,672,1752,2,0,4,1,8,0,Basment,1988,2,492,2010,164000
1126,9340,Pave,Inside,4,6,1941,1950,672,672,0,672,1,0,2,1,4,0,Attchd,1941,1,234,2009,113000
1127,10246,Pave,CulDSac,4,9,1965,2001,648,960,0,960,0,0,0,1,3,0,Attchd,1965,1,364,2006,145000
1128,10205,Pave,Inside,5,5,1962,1962,925,999,0,999,1,0,3,1,6,0,Attchd,1962,1,300,2006,134500
1129,7094,Pave,Inside,5,5,1966,1966,894,894,0,894,1,0,3,1,5,0,Detchd,1966,1,384,2007,125000
1130,8930,Pave,Inside,6,5,1978,1978,0,1318,584,1902,2,0,4,2,8,0,Attchd,1978,2,539,2010,112000
1131,8640,Pave,Inside,8,5,2009,2009,1300,1314,0,1314,2,0,3,1,6,0,Attchd,2009,2,552,2009,229456
1132,6240,Pave,Inside,4,5,1947,1950,0,672,240,912,1,0,2,1,3,0,NA,NA,0,0,2006,80500
1133,1680,Pave,Inside,6,5,1971,1971,672,672,546,1218,1,1,3,1,7,0,NA,NA,0,0,2006,91500
1134,7800,Pave,Inside,5,5,1964,1964,912,912,0,912,1,0,2,1,5,0,Attchd,1964,1,288,2006,115000
1135,8250,Pave,Inside,5,5,1968,1968,952,1211,0,1211,1,0,3,1,5,1,Attchd,1968,1,322,2008,134000
1136,10496,Pave,Inside,6,6,1949,1950,1040,1168,678,1846,2,0,3,1,7,1,Attchd,1949,1,315,2007,143000
1137,10680,Pave,Inside,5,3,1951,1951,2136,2136,0,2136,2,0,4,1,7,0,Detchd,1951,2,528,2006,137900
1138,15384,Pave,Inside,7,5,2004,2005,788,788,702,1490,2,1,3,1,8,1,Attchd,2004,2,388,2008,184000
1139,10482,Pave,Inside,6,8,1958,1958,588,1138,0,1138,1,0,3,1,6,0,Attchd,1958,1,264,2007,145000
1140,14598,Pave,CulDSac,6,5,2007,2007,894,894,1039,1933,2,1,4,1,9,1,BuiltIn,2007,3,668,2008,214000
1141,8872,Pave,Corner,5,8,1965,2008,912,912,0,912,1,0,2,1,5,0,Detchd,1992,2,576,2008,147000
1142,8769,Pave,Corner,9,5,2008,2008,1702,1702,0,1702,1,1,1,1,7,1,Attchd,2008,3,1052,2008,367294
1143,7910,Pave,Inside,5,5,1960,1960,1075,1507,0,1507,2,0,4,1,7,0,Basment,1960,1,404,2008,127000
1144,18890,Pave,Inside,5,5,1977,1977,1361,1361,1259,2620,2,2,4,2,12,1,BuiltIn,1977,2,600,2007,190000
1145,7728,Pave,Inside,5,6,1962,1962,1106,1190,0,1190,1,0,3,1,6,0,Attchd,1962,2,540,2006,132500
1146,9842,Pave,FR2,4,5,1962,1962,0,1224,0,1224,2,0,2,2,6,0,CarPort,1962,2,462,2007,101800
1147,12160,Pave,Inside,5,5,1959,1959,1188,1188,0,1188,1,0,3,1,6,0,Attchd,1959,2,531,2010,142000
1148,8525,Pave,Inside,5,6,1911,1950,940,1024,940,1964,1,1,4,1,7,0,NA,NA,0,0,2008,130000
1149,13132,Pave,Inside,5,5,1914,1950,747,892,892,1784,1,1,4,1,9,0,Detchd,1914,1,180,2006,138887
1150,2628,Pave,Inside,7,5,2003,2003,764,764,862,1626,2,1,2,1,6,0,BuiltIn,2003,2,474,2010,175500
1151,12393,Pave,FR2,7,5,2004,2005,847,847,1101,1948,2,1,4,1,8,1,BuiltIn,2004,2,434,2006,195000
1152,13072,Pave,Inside,6,5,2005,2005,1141,1141,0,1141,1,1,3,1,6,0,Detchd,2005,2,484,2006,142500
1153,9037,Pave,Inside,8,5,2006,2006,1476,1484,0,1484,2,0,2,1,6,1,Attchd,2006,2,472,2007,265900
1154,8158,Pave,Inside,7,5,2003,2003,884,884,884,1768,2,1,3,1,8,0,Attchd,2003,2,543,2008,224900
1155,9849,Pave,Inside,7,6,2007,2007,1689,1689,0,1689,2,0,3,1,7,0,Attchd,2007,3,954,2007,248328
1156,10625,Pave,Inside,7,6,1974,1974,1053,1173,0,1173,2,0,3,1,6,2,Attchd,1974,2,528,2010,170000
1157,13891,Pave,Inside,10,5,2006,2006,2076,2076,0,2076,2,1,2,1,7,1,Attchd,2006,3,850,2006,465000
1158,11435,Pave,Corner,8,7,1929,1950,792,792,725,1517,1,0,3,1,7,2,Detchd,1931,2,400,2006,230000
1159,12090,Pave,Inside,6,7,1984,2003,585,1140,728,1868,3,1,3,1,7,1,BuiltIn,1984,2,477,2007,178000
1160,8125,Pave,Inside,7,5,2005,2006,756,756,797,1553,2,1,3,1,6,0,Attchd,2005,2,615,2006,186500
1161,12328,Pave,Inside,6,5,1976,1976,1012,1034,0,1034,1,0,3,1,6,0,Attchd,1976,3,888,2010,169900
1162,9600,Pave,Inside,6,5,1917,1950,735,1134,924,2058,1,1,3,1,8,1,Detchd,1950,2,396,2008,129500
1163,7200,Pave,Inside,5,7,1950,1950,876,988,0,988,1,0,3,1,6,0,Attchd,1950,1,276,2007,119000
1164,11160,Pave,Corner,7,5,1968,1968,2110,2110,0,2110,2,1,3,1,8,2,Attchd,1968,2,522,2010,244000
1165,3136,Pave,Corner,7,5,2003,2003,1405,1405,0,1405,2,0,2,1,6,1,Attchd,2003,2,478,2006,171750
1166,9858,Pave,Inside,5,6,1968,1968,864,874,0,874,1,0,3,1,5,0,Attchd,1968,1,288,2009,130000
1167,17542,Pave,Inside,7,7,1974,2003,1192,1516,651,2167,2,1,3,1,9,2,Attchd,1974,2,518,2007,294000
1168,6931,Pave,Inside,7,5,2003,2004,746,760,896,1656,2,1,3,1,7,1,BuiltIn,2003,2,397,2008,165400
1169,6240,Pave,Inside,6,6,1931,1950,884,959,408,1367,1,0,3,1,6,1,Detchd,1978,1,560,2007,127500
1170,14303,Pave,Corner,8,5,1994,1994,1986,1987,0,1987,2,0,2,1,7,1,Attchd,1994,2,691,2008,301500
1171,4060,Pave,Corner,5,8,1922,1950,864,864,0,864,1,0,2,1,4,0,NA,NA,0,0,2009,99900
1172,9587,Pave,Inside,7,5,2005,2005,856,1166,0,1166,2,0,2,1,5,0,Attchd,2005,2,400,2008,190000
1173,9750,Pave,FR2,6,8,1969,1969,1054,1054,0,1054,1,1,3,1,6,0,Attchd,1969,2,460,2008,151000
1174,24682,Pave,CulDSac,6,5,1999,1999,841,892,783,1675,2,1,3,1,7,1,BuiltIn,1999,2,502,2009,181000
1175,9600,Pave,Inside,5,6,1956,1956,1050,1050,0,1050,1,0,2,1,5,0,Attchd,1956,1,338,2009,128900
1176,11250,Pave,Inside,4,5,1957,1989,1104,1104,684,1788,1,0,5,1,8,2,Attchd,1957,1,304,2009,161500
1177,13515,Pave,Inside,6,6,1919,1950,764,1060,764,1824,1,0,3,1,8,1,Detchd,1940,2,520,2007,180500
1178,4060,Pave,Inside,6,5,1998,1999,1405,1337,0,1337,2,0,2,1,5,0,Attchd,1998,2,511,2008,181000
1179,3735,Pave,FR3,7,5,1999,1999,691,713,739,1452,2,1,3,1,6,0,Detchd,1999,2,506,2006,183900
1180,10120,Pave,Inside,7,4,1910,1950,925,964,925,1889,1,1,4,2,9,1,Detchd,1960,1,308,2007,122000
1181,13214,Pave,Inside,9,5,2008,2009,2002,2018,0,2018,2,0,3,1,10,1,Attchd,2009,3,746,2010,378500
1182,14100,Pave,Inside,8,9,1935,1997,728,1968,1479,3447,3,1,4,1,11,2,BuiltIn,1982,3,1014,2008,381000
1183,11344,Pave,Inside,5,5,1958,1958,874,874,650,1524,1,1,3,1,7,0,Attchd,1958,1,315,2007,144000
1184,23595,Pave,Inside,7,6,1979,1979,1332,1332,192,1524,0,1,0,1,4,1,Attchd,1979,2,586,2010,260000
1185,9156,Pave,Inside,6,7,1968,1968,1489,1489,0,1489,2,0,3,1,7,1,Attchd,1968,2,462,2009,185750
1186,13526,Pave,CulDSac,5,6,1965,1965,935,935,0,935,1,0,3,1,5,0,Attchd,1965,1,288,2006,137000
1187,11512,Pave,Corner,6,7,1959,2006,1019,1357,0,1357,1,0,2,1,5,1,Basment,1959,1,312,2008,177000
1188,5362,Pave,Corner,5,6,1910,2003,661,661,589,1250,2,0,3,1,8,1,Detchd,1985,2,552,2007,139000
1189,11345,Pave,Corner,5,5,1948,1950,928,928,992,1920,2,0,4,2,10,0,Detchd,1948,2,400,2007,137000
1190,12936,Pave,CulDSac,6,6,1972,1972,723,735,660,1395,1,1,3,1,6,1,Attchd,1972,2,497,2009,162000
1191,17871,Pave,CulDSac,6,5,1967,1976,1680,1724,0,1724,1,1,3,1,7,1,Attchd,1967,2,480,2009,197900
1192,9473,Pave,Inside,8,5,2002,2002,1128,1128,903,2031,2,1,3,1,7,1,Attchd,2002,2,577,2008,237000
1193,7500,Pave,Inside,4,4,1920,1950,698,698,430,1128,1,0,2,1,6,0,Detchd,1980,2,528,2010,68400
1194,9808,Pave,Inside,7,5,2002,2002,1573,1573,0,1573,2,0,3,1,6,0,Attchd,2002,2,544,2009,227000
1195,8049,Pave,CulDSac,7,5,1990,1990,1309,1339,0,1339,2,0,2,1,6,1,Attchd,1990,2,484,2006,180000
1196,8800,Pave,Inside,5,7,1977,2008,1040,1040,0,1040,2,0,3,1,5,0,Detchd,1977,2,484,2009,150500
1197,9400,Pave,Corner,6,5,1971,1971,912,912,912,1824,2,2,4,2,8,0,NA,NA,0,0,2010,139000
1198,9638,Pave,Inside,6,7,1919,1990,804,1699,748,2447,2,0,4,1,10,1,Detchd,1969,1,336,2010,169000
1199,6000,Pave,Inside,6,6,1939,1950,780,825,587,1412,1,0,4,1,6,1,Detchd,1939,1,280,2009,132500
1200,9790,Pave,Inside,6,5,1963,1963,1328,1328,0,1328,1,1,3,1,6,2,Attchd,1963,2,528,2010,143000
1201,36500,Pave,Inside,5,5,1964,1964,1624,1582,0,1582,2,0,4,1,7,0,Attchd,1964,2,390,2006,190000
1202,5664,Pave,Inside,8,5,2000,2000,1501,1659,0,1659,2,0,2,1,5,1,Attchd,2000,2,499,2009,278000
1203,11065,Pave,Inside,8,5,2006,2006,1085,1120,850,1970,2,1,3,1,8,1,BuiltIn,2006,3,753,2006,281000
1204,14112,Pave,Corner,5,7,1964,1964,1152,1152,0,1152,1,0,3,1,6,1,Attchd,1964,2,484,2010,180500
1205,1680,Pave,Inside,5,7,1972,1972,630,630,672,1302,2,1,3,1,6,0,Detchd,1972,1,264,2009,119500
1206,6600,Pave,Corner,5,4,1892,1965,994,1378,994,2372,2,0,4,2,11,0,Attchd,1985,1,432,2009,107500
1207,10140,Pave,Inside,7,5,1976,1976,832,832,832,1664,2,1,4,1,8,1,Attchd,1976,2,528,2006,162900
1208,8172,Pave,Inside,5,7,1955,1990,864,864,0,864,1,0,2,1,5,0,Detchd,1957,2,572,2006,115000
1209,8400,Pave,Inside,5,5,1968,1968,1052,1052,0,1052,1,1,3,1,5,0,Attchd,1968,1,288,2006,138500
1210,8700,Pave,Inside,5,6,1963,1963,1120,1128,0,1128,2,0,3,1,6,0,Attchd,1963,2,525,2008,155000
1211,3675,Pave,Inside,6,5,2005,2006,547,1072,0,1072,2,0,2,1,5,0,Basment,2005,2,525,2006,140000
1212,63887,Pave,Corner,10,5,2008,2008,6110,4692,950,5642,2,1,3,1,12,3,Attchd,2008,2,1418,2008,160000
1213,7500,Pave,Inside,5,7,1959,1994,1246,1246,0,1246,1,1,3,1,6,0,Attchd,1959,1,305,2010,154000
1214,10762,Pave,CulDSac,7,5,1999,1999,978,1005,978,1983,2,1,3,1,9,1,Attchd,1999,2,490,2009,225000
1215,7500,Pave,Inside,6,7,1942,1950,771,753,741,1494,1,0,3,1,7,2,Attchd,1942,1,213,2009,177500
1216,10120,Pave,Inside,8,5,1994,1994,1165,1203,1323,2526,2,1,4,1,8,1,Attchd,1994,3,844,2006,290000
1217,8688,Pave,Inside,7,5,2005,2005,1616,1616,0,1616,2,0,3,1,7,0,Attchd,2005,3,834,2006,232000
1218,3363,Pave,Inside,7,5,2004,2004,976,976,732,1708,2,0,3,1,7,0,Detchd,2004,2,380,2006,130000
1219,13173,Pave,Corner,9,5,2006,2007,1652,1652,0,1652,2,0,2,1,6,2,Attchd,2006,2,840,2009,325000
1220,6955,Pave,Inside,7,5,2005,2006,1368,1368,0,1368,2,0,2,1,6,1,Attchd,2005,2,474,2006,202500
1221,8072,Pave,Inside,5,5,1994,1995,990,990,0,990,1,0,3,1,5,0,Detchd,2000,2,480,2009,138000
1222,12000,Pave,Inside,5,7,1948,2005,924,1122,0,1122,1,0,2,1,6,0,Attchd,1948,2,528,2008,147000
1223,4230,Pave,Corner,7,5,2006,2007,1352,1352,0,1352,2,0,2,1,5,1,Attchd,2006,2,466,2007,208900
1224,14781,Pave,CulDSac,8,5,2001,2002,1753,1787,0,1787,2,0,3,1,7,1,Attchd,2001,3,748,2006,275000
1225,10215,Pave,Inside,4,5,1954,1954,864,948,0,948,1,0,3,1,5,0,Attchd,1954,1,248,2007,111000
1226,8400,Pave,Inside,6,3,1957,1957,1478,1478,0,1478,1,1,3,1,6,2,Attchd,1957,2,442,2009,156500
1227,6627,Pave,Corner,3,6,1949,1950,0,720,0,720,1,0,2,1,4,0,Detchd,1955,1,287,2008,72500
1228,10186,Pave,Inside,7,5,1992,1992,750,1061,862,1923,2,1,3,1,8,1,Attchd,1992,2,564,2010,190000
1229,5330,Pave,Inside,4,7,1940,1950,420,708,0,708,1,0,2,1,5,0,NA,NA,0,0,2009,82500
1230,9986,Pave,Inside,8,5,2006,2007,1795,1795,0,1795,2,0,2,1,7,1,Attchd,2007,3,895,2007,147000
1231,3636,Pave,Inside,4,4,1922,1950,796,796,0,796,1,0,2,1,5,0,NA,NA,0,0,2008,55000
1232,4270,Pave,Inside,3,6,1931,2006,544,774,0,774,1,0,3,1,6,0,NA,NA,0,0,2007,79000
1233,6600,Pave,Inside,5,9,1982,2008,816,816,0,816,1,0,3,1,5,1,Attchd,1982,1,264,2008,130500
1234,10440,Pave,Corner,6,7,1920,1950,1510,1584,1208,2792,2,0,5,1,8,2,Detchd,1920,2,520,2008,256000
1235,9084,Pave,Inside,7,5,1998,1998,935,955,677,1632,2,1,3,1,8,1,Attchd,1998,2,462,2006,176500
1236,10000,Pave,Inside,8,5,2006,2006,1588,1588,0,1588,2,0,3,1,7,1,Attchd,2006,3,825,2007,227000
1237,10780,Pave,Inside,5,5,1976,1976,911,954,0,954,1,0,3,1,6,0,Detchd,1976,2,576,2006,132500
1238,8877,Pave,Inside,4,6,1938,1958,816,816,0,816,1,0,2,1,3,1,Detchd,1958,1,288,2009,100000
1239,7200,Pave,Corner,5,6,1938,1995,803,803,557,1360,1,1,2,1,6,0,Detchd,1951,1,297,2006,125500
1240,2368,Pave,Inside,5,6,1970,1970,765,765,600,1365,1,1,3,1,7,0,Attchd,1970,2,440,2009,125000
1241,9650,Pave,Inside,6,5,1977,1977,1350,1334,0,1334,2,0,2,1,6,1,Attchd,1977,2,630,2009,167900
1242,9246,Pave,Inside,5,5,1973,1973,1656,1656,0,1656,2,0,4,2,8,0,Detchd,1973,2,506,2008,135000
1243,4118,Pave,Corner,4,4,1941,1950,693,693,0,693,1,0,2,1,4,0,NA,NA,0,0,2006,52500
1244,13450,Pave,Corner,7,5,2002,2002,916,920,941,1861,2,1,3,1,8,0,BuiltIn,2002,2,492,2006,200000
1245,9560,Pave,Corner,5,7,1972,1972,864,864,0,864,1,0,3,1,5,0,Attchd,1972,1,288,2006,128500
1246,8294,Pave,Inside,4,5,1971,1971,858,872,0,872,1,0,3,1,5,0,Detchd,1974,4,480,2007,123000
1247,13695,Pave,Inside,6,5,2003,2004,1114,1114,0,1114,1,0,3,1,6,0,Detchd,2004,2,576,2008,155000
1248,9375,Pave,Inside,8,5,2002,2002,1284,1284,885,2169,2,1,3,1,7,1,Attchd,2002,2,647,2007,228500
1249,7558,Pave,Inside,6,6,1928,1950,896,1172,741,1913,1,1,3,1,9,1,Detchd,1929,2,342,2009,177000
1250,11103,Pave,Corner,7,5,2006,2006,728,728,728,1456,2,1,3,1,8,1,Attchd,2006,2,440,2007,155835
1251,6000,Pave,Inside,4,4,1920,1950,960,960,0,960,1,0,2,1,5,0,Detchd,1997,1,308,2007,108500
1252,20781,Pave,CulDSac,7,7,1968,2003,1568,2156,0,2156,2,0,3,1,9,1,Attchd,1968,2,508,2006,262500
1253,15306,Pave,Corner,8,5,2006,2007,1732,1776,0,1776,2,0,3,1,7,1,Attchd,2006,3,712,2007,283463
1254,16196,Pave,Inside,7,5,1998,1998,1482,1494,0,1494,2,0,3,1,5,1,Attchd,1998,2,514,2007,215000
1255,5250,Pave,Inside,8,5,1872,1987,684,938,1215,2358,2,0,4,1,8,0,NA,NA,0,0,2008,122000
1256,11643,Pave,Inside,5,5,1969,1969,1248,1338,1296,2634,2,2,6,2,12,0,Detchd,1969,4,968,2009,200000
1257,9247,Pave,Inside,6,6,1962,1962,858,858,858,1716,1,1,4,1,8,1,Attchd,1962,2,490,2008,171000
1258,6000,Pave,Inside,6,9,1937,2000,698,786,390,1176,1,0,2,1,4,0,Detchd,1999,2,624,2009,134900
1259,14720,Pave,CulDSac,8,5,1995,1996,2033,2053,1185,3238,2,1,4,1,9,1,Attchd,1996,3,666,2010,410000
1260,10316,Pave,Inside,7,5,2000,2000,992,992,873,1865,2,1,3,1,7,1,Attchd,2000,3,839,2008,235000
1261,10192,Pave,Inside,7,6,1968,1992,570,1222,698,1920,3,0,4,1,8,1,Attchd,1968,2,487,2006,170000
1262,9477,Pave,Corner,5,5,1966,1966,864,892,0,892,1,0,3,1,5,0,Attchd,1966,1,264,2008,110000
1263,12537,Pave,CulDSac,5,6,1971,2008,1078,1078,0,1078,1,1,3,1,6,1,Attchd,1971,2,500,2010,149900
1264,5400,Pave,Corner,4,6,1920,1950,840,840,534,1374,1,0,2,1,6,0,Detchd,1967,1,338,2009,105000
1265,9600,Pave,Inside,6,6,1955,1996,992,1661,0,1661,1,0,3,1,8,1,BuiltIn,1955,1,377,2008,165500
1266,9750,Pave,Corner,7,6,1998,1998,1108,1108,989,2097,2,1,3,1,8,1,Detchd,1998,2,583,2006,274300
1267,11400,Pave,Inside,10,5,2001,2002,2633,2633,0,2633,2,1,2,1,8,2,Attchd,2001,3,804,2007,466500
1268,10625,Pave,Inside,7,5,2005,2005,1026,1026,932,1958,2,1,3,1,9,1,Attchd,2005,3,936,2008,250000
1269,10991,Pave,Inside,8,5,2007,2007,1571,1571,0,1571,2,0,3,1,7,1,Attchd,2007,3,722,2007,239000
1270,6292,Pave,Inside,6,5,1930,1950,768,790,0,790,1,0,2,1,4,0,Detchd,1925,1,160,2008,91000
1271,7200,Pave,Corner,7,7,1920,1950,596,998,764,1762,1,1,4,1,8,0,Detchd,1989,2,576,2006,157000
1272,25339,Pave,Inside,5,7,1918,2007,816,1416,0,1416,2,0,3,1,7,0,Attchd,2007,2,576,2007,112000
1273,9060,Pave,Inside,6,5,1939,1950,560,698,560,1258,1,0,2,1,6,0,Detchd,1939,1,280,2009,105000
1274,5436,Pave,Inside,4,8,1922,2007,796,796,358,1154,1,0,3,1,7,0,Detchd,1922,1,240,2010,125500
1275,16692,Pave,Inside,7,5,1978,1978,1392,1392,1392,2784,3,1,5,1,12,2,Attchd,1978,2,564,2006,250000
1276,14892,Pave,CulDSac,9,5,2006,2007,1746,1746,0,1746,2,0,3,1,7,2,Attchd,2006,3,758,2009,377500
1277,6000,Pave,Inside,6,6,1941,1950,735,869,349,1218,1,0,3,1,6,1,Detchd,2003,2,440,2007,131000
1278,9100,Pave,Inside,7,5,2000,2000,1525,1525,0,1525,2,0,3,1,6,0,Attchd,2000,2,541,2006,235000
1279,8944,Pave,Inside,5,5,1967,1967,1584,1584,0,1584,2,0,4,2,8,0,Detchd,1967,3,792,2009,124000
1280,7838,Pave,Inside,5,5,1967,1967,864,900,0,900,1,0,3,1,6,1,Attchd,1967,1,288,2006,123000
1281,10800,Pave,Inside,6,7,1905,2000,482,1221,691,1912,2,0,3,2,7,1,Detchd,2003,2,672,2008,163000
1282,4045,Pave,Inside,7,5,2006,2006,1356,1500,0,1500,2,0,2,1,6,1,Attchd,2006,3,648,2006,246578
1283,12665,Pave,Inside,8,5,2005,2006,1094,1133,1349,2482,2,1,4,1,9,1,BuiltIn,2005,3,642,2007,281213
1284,57200,Pave,Inside,5,5,1948,1950,747,1687,0,1687,1,0,3,1,7,2,Detchd,1966,2,572,2010,160000
1285,6120,Pave,Inside,5,8,1920,2004,939,939,574,1513,1,1,4,1,8,0,Detchd,1933,1,180,2007,137500
1286,7200,Pave,Inside,5,4,1950,1982,1208,1136,768,1904,1,1,3,1,7,0,Attchd,1950,1,240,2009,138000
1287,6171,Pave,Inside,6,6,1925,1990,976,1160,448,1608,2,1,3,1,7,1,Detchd,1925,1,216,2009,137450
1288,6000,Pave,Corner,6,7,1929,1950,862,950,208,1158,1,0,3,1,5,1,BuiltIn,1929,1,208,2008,120000
1289,7415,Pave,Inside,6,5,2004,2004,839,864,729,1593,2,1,3,1,8,1,Attchd,2004,2,398,2008,193000
1290,6762,Pave,Inside,7,5,2006,2006,1286,1294,0,1294,2,0,2,1,6,1,Attchd,2006,2,662,2006,193879
1291,15256,Pave,CulDSac,8,5,2007,2007,1485,1464,0,1464,2,0,3,1,6,0,Attchd,2007,3,754,2007,282922
1292,10410,Pave,Corner,3,4,1915,1950,672,694,520,1214,1,0,3,1,6,0,Detchd,1998,3,936,2006,105000
1293,3842,Pave,Inside,8,5,2004,2005,1594,1646,0,1646,2,0,2,1,5,1,Attchd,2004,2,482,2008,275000
1294,8445,Pave,Corner,5,7,1972,2007,768,768,0,768,1,0,2,1,5,0,Detchd,1988,2,396,2009,133000
1295,8780,Pave,Corner,5,5,1985,1985,833,833,0,833,1,0,3,1,5,0,NA,NA,0,0,2009,112000
1296,7740,Pave,Inside,4,7,1910,1950,622,741,622,1363,1,0,3,1,6,0,Detchd,1966,2,528,2010,125500
1297,20544,Pave,CulDSac,7,6,1986,1991,791,1236,857,2093,2,1,3,1,7,1,Attchd,1986,2,542,2008,215000
1298,12420,Pave,Inside,7,5,2001,2001,944,944,896,1840,2,1,3,1,6,0,Attchd,2001,2,622,2009,230000
1299,9600,Pave,Inside,6,8,1950,2005,856,1112,556,1668,1,1,3,1,6,0,Attchd,1950,1,271,2009,140000
1300,7200,Pave,Inside,4,5,1949,1950,0,1040,0,1040,2,0,2,2,6,0,Detchd,1956,2,420,2009,90000
1301,10994,Pave,Corner,8,5,2005,2006,1844,1844,0,1844,2,0,2,1,7,1,Attchd,2005,2,620,2009,257000
1302,13053,Pave,Inside,6,7,1923,2000,833,1053,795,1848,1,1,4,1,8,1,Detchd,1922,2,370,2008,207000
1303,3635,Pave,Inside,7,5,2007,2007,1386,1569,0,1569,2,0,1,1,7,1,Attchd,2007,3,660,2009,175900
1304,11340,Pave,Inside,4,6,1885,1950,777,1246,1044,2290,2,0,4,2,11,0,Detchd,1971,2,560,2010,122500
1305,16545,Pave,Inside,8,5,1998,1998,1284,1310,1140,2450,2,1,3,1,7,1,Attchd,1998,3,1069,2009,340000
